Date,Open,High,Low,Close,Adj Close,Volume
2019/6/3,28.75,29.620001,27.290001,27.58,27.58,147532200
2019/6/4,28.389999,29.59,27.91,29.57,29.57,107549500
2019/6/5,29.93,29.99,29.030001,29.5,29.5,79481500
2019/6/6,29.870001,31.98,29.84,31.82,31.82,131267800
2019/6/7,31.940001,32.599998,31.57,32.41,32.41,86841100
2019/6/10,33.529999,34.299999,33.080002,33.23,33.23,97668800
2019/6/11,33.43,33.490002,31.82,32.41,32.41,82834900
2019/6/12,32,32.57,31.92,32.18,32.18,56194100
2019/6/13,32.389999,32.5,31.059999,31.389999,31.389999,63556000
2019/6/14,30.700001,30.959999,30.02,30.360001,30.360001,70373000
2019/6/17,30.25,30.450001,29.18,29.200001,29.200001,70865700
2019/6/18,29.76,30.969999,29.58,30.450001,30.450001,86444500
2019/6/19,30.67,30.790001,30.059999,30.5,30.5,63233900
2019/6/20,31.24,31.360001,29.84,30.01,30.01,72418200
2019/6/21,29.65,30.35,28.969999,29.1,29.1,81861300
2019/6/24,29.32,29.4,28.67,29.26,29.26,55724800
2019/6/25,29.26,29.719999,28.799999,28.860001,28.860001,53680900
2019/6/26,29.98,30.48,29.780001,29.92,29.92,65064200
2019/6/27,30.41,30.959999,30.209999,30.74,30.74,55623300
2019/6/28,31.08,31.110001,30.33,30.370001,30.370001,50090900
2019/7/1,31.790001,32.040001,30.870001,31.200001,31.200001,60525500
2019/7/2,30.959999,31.26,30.73,31.24,31.24,37721700
2019/7/3,31.129999,31.33,30.74,31.190001,31.190001,23462000
2019/7/5,30.879999,31.559999,30.75,31.5,31.5,34011900
2019/7/8,31.799999,32.150002,31.26,32.040001,32.040001,49689400
2019/7/9,31.76,33.18,30.1,33.150002,33.150002,61419800
2019/7/10,33.560001,34.029999,33.360001,33.790001,33.790001,60388400
2019/7/11,33.91,34,32.759998,33.060001,33.060001,63081800
2019/7/12,32.759998,33.389999,32.59,33.209999,33.209999,51509700
2019/7/15,33.34,34.549999,33.27,34.389999,34.389999,65565200
2019/7/16,34.299999,34.860001,33.799999,33.849998,33.849998,66912700
2019/7/17,34.009998,34.299999,33.490002,33.599998,33.599998,42557900
2019/7/18,33.029999,33.459999,32.419998,33,33,58610900
2019/7/19,33.080002,33.349998,32.450001,32.509998,32.509998,44535000
2019/7/22,32.799999,33.310001,32.740002,32.849998,32.849998,37777300
2019/7/23,33.169998,33.5,32.93,33.490002,33.490002,38532500
2019/7/24,33.639999,34.360001,33.450001,34.110001,34.110001,41952300
2019/7/25,34.049999,34.25,33.619999,33.669998,33.669998,36705600
2019/7/26,34.23,34.77,33.869999,34.02,34.02,43502800
2019/7/29,34.139999,34.18,32.98,33.48,33.48,45922000
2019/7/30,33.209999,33.939999,32.939999,33.869999,33.869999,72198900
2019/7/31,32.080002,32.299999,30.299999,30.450001,30.450001,119190000
2019/8/1,30.5,31.48,29.1,29.860001,29.860001,80878900
2019/8/2,29.48,29.73,28.940001,29.440001,29.440001,60410900
2019/8/5,28.26,28.49,27.65,27.99,27.99,74333200
2019/8/6,28.860001,29.049999,28.200001,28.860001,28.860001,60578400
2019/8/7,28.469999,29.280001,28.370001,29.190001,29.190001,58577500
2019/8/8,31.530001,34.27,31.48,33.919998,33.919998,167278800
2019/8/9,33.450001,35.549999,33.080002,34.189999,34.189999,132483900
2019/8/12,34.16,34.650002,32.080002,32.43,32.43,106737000
2019/8/13,32.360001,33.139999,31.719999,32.110001,32.110001,102009700
2019/8/14,31,31.049999,29.51,30.24,30.24,127521500
2019/8/15,30.629999,30.73,29.209999,29.67,29.67,71674400
2019/8/16,30.309999,31.48,30.209999,31.18,31.18,70469800
2019/8/19,32,32.189999,31.42,31.48,31.48,67596900
2019/8/20,30.940001,31.309999,30.450001,30.719999,30.719999,47924000
2019/8/21,31.049999,31.74,30.84,31.700001,31.700001,41441500
2019/8/22,31.76,31.92,30.98,31.9,31.9,47667900
2019/8/23,31.299999,31.83,29.4,29.540001,29.540001,83681100
2019/8/26,30.34,30.719999,29.940001,30.280001,30.280001,50612500
2019/8/27,30.6,30.889999,29.6,30.200001,30.200001,53229200
2019/8/28,29.92,31.18,29.700001,30.780001,30.780001,55835900
2019/8/29,31.469999,31.83,31.33,31.450001,31.450001,44422800
2019/8/30,31.6,31.870001,31.129999,31.450001,31.450001,40307000
2019/9/3,30.83,31.139999,30.68,30.9,30.9,38029300
2019/9/4,31.32,31.83,30.85,30.950001,30.950001,46614600
2019/9/5,31.790001,32.049999,31.120001,31.5,31.5,57861200
2019/9/6,31.5,31.51,30.48,30.559999,30.559999,51673000
2019/9/9,30.93,31.18,30.24,30.5,30.5,54413200
2019/9/10,30.219999,30.379999,29.77,30.23,30.23,48604800
2019/9/11,30.379999,30.43,29.51,29.76,29.76,50631700
2019/9/12,30.08,30.84,29.950001,30.209999,30.209999,53618300
2019/9/13,30.27,30.85,29.950001,30.690001,30.690001,47758800
2019/9/16,30.370001,31.15,30.26,30.83,30.83,52248500
2019/9/17,31.07,31.32,30.74,30.99,30.99,35011700
2019/9/18,30.75,30.889999,29.879999,30.42,30.42,47027500
2019/9/19,30.57,30.959999,30.139999,30.290001,30.290001,41603000
2019/9/20,30.360001,30.469999,29.65,30.049999,30.049999,79957400
2019/9/23,30.120001,30.799999,30.07,30.639999,30.639999,44366800
2019/9/24,30.540001,30.75,29.290001,29.52,29.52,72963000
2019/9/25,29.48,29.65,28.549999,29.540001,29.540001,58234800
2019/9/26,29.67,29.77,29,29.469999,29.469999,40745400
2019/9/27,29.17,29.77,28.35,28.719999,28.719999,54091100
2019/9/30,28.889999,29.049999,28.360001,28.99,28.99,37295600
2019/10/1,29.049999,29.540001,28.639999,28.76,28.76,37081800
2019/10/2,28.5,28.85,28.030001,28.309999,28.309999,43640700
2019/10/3,28.280001,28.780001,27.43,28.68,28.68,56325200
2019/10/4,28.83,29.059999,28.280001,29.01,29.01,34446700
2019/10/7,28.9,29.629999,28.84,28.93,28.93,39337200
2019/10/8,28.549999,28.639999,27.92,28.23,28.23,44265700
2019/10/9,28.799999,28.950001,28.35,28.459999,28.459999,35661500
2019/10/10,28.52,28.889999,28,28.379999,28.379999,40660100
2019/10/11,28.83,30.200001,28.809999,29.75,29.75,66256900
2019/10/14,29.709999,30.610001,29.379999,30.530001,30.530001,44473700
2019/10/15,30.700001,30.92,30.17,30.719999,30.719999,41600700
2019/10/16,30.6,31.41,30.530001,30.809999,30.809999,42804400
2019/10/17,31.299999,31.4,30.860001,31.139999,31.139999,36884400
2019/10/18,31.059999,31.33,30.290001,30.969999,30.969999,39681700
2019/10/21,31.5,32.259998,31.41,32.029999,32.029999,52182800
2019/10/22,32.060001,32.150002,31.5,31.51,31.51,36185200
2019/10/23,31.09,31.65,30.83,31.360001,31.360001,26582200
2019/10/24,31.58,31.860001,31.34,31.719999,31.719999,27808000
2019/10/25,31.9,32.860001,31.83,32.709999,32.709999,45368800
2019/10/28,33.16,33.91,33.150002,33.689999,33.689999,51223600
2019/10/29,33.73,33.900002,32.700001,33.029999,33.029999,78700100
2019/10/30,32.93,33.34,32.029999,33.130001,33.130001,78228800
2019/10/31,32.98,34.34,32.82,33.93,33.93,67881600
2019/11/1,34.369999,35,34.099998,34.889999,34.889999,64238600
2019/11/4,35.189999,36.450001,34.759998,36.290001,36.290001,83343800
2019/11/5,36.560001,37.18,35.98,36.150002,36.150002,84848600
2019/11/6,36.060001,36.48,35.52,35.93,35.93,51675100
2019/11/7,36.52,36.990002,36.029999,36.279999,36.279999,54350200
2019/11/8,36.060001,36.580002,36,36.290001,36.290001,39353900
2019/11/11,35.959999,36.66,35.580002,36.310001,36.310001,43511100
2019/11/12,36.43,37.130001,36.400002,36.709999,36.709999,58664500
2019/11/13,36.650002,37.959999,36.580002,37.52,37.52,67648300
2019/11/14,37.509998,38.5,37.360001,38.349998,38.349998,65829500
2019/11/15,38.939999,39.369999,38.34,38.560001,38.560001,62958500
2019/11/18,38.650002,39.990002,38.599998,39.880001,39.880001,66102800
2019/11/19,40.139999,41.790001,39.689999,41.290001,41.290001,94373000
2019/11/20,40.959999,41.75,40.07,40.98,40.98,79767900
2019/11/21,40.419998,40.709999,38.639999,39.52,39.52,88069400
2019/11/22,39.360001,39.889999,38.189999,39.150002,39.150002,56931900
2019/11/25,39.5,40.169998,39.490002,39.790001,39.790001,45769500
2019/11/26,39.299999,39.48,38.810001,38.990002,38.990002,43603300
2019/11/27,39.459999,39.759998,39.07,39.41,39.41,33630100
2019/11/29,39.099998,39.52,39.02,39.150002,39.150002,17609900
2019/12/2,39.32,39.41,38.439999,38.73,38.73,35710200
2019/12/3,37.34,38.93,37.150002,38.900002,38.900002,51556400
2019/12/4,39.380001,39.82,39.130001,39.689999,39.689999,44299400
2019/12/5,39.950001,40.220001,39.549999,39.619999,39.619999,35574000
2019/12/6,40.099998,40.189999,39.560001,39.630001,39.630001,31101400
2019/12/9,39.459999,39.84,38.91,38.93,38.93,27928100
2019/12/10,39.200001,39.73,38.82,39.439999,39.439999,33733600
2019/12/11,39.439999,39.610001,39.040001,39.470001,39.470001,31698300
2019/12/12,39.400002,42.619999,39.25,42.59,42.59,86878000
2019/12/13,42.349998,42.950001,41.060001,41.150002,41.150002,79927800
2019/12/16,41.73,42.98,41.73,42.349998,42.349998,58824900
2019/12/17,42.509998,43.110001,42.150002,42.77,42.77,44852000
2019/12/18,42.790001,43.060001,42.240002,42.299999,42.299999,39083300
2019/12/19,42.630001,43.34,42.599998,42.830002,42.830002,45883000
2019/12/20,43.439999,44.259998,43.259998,44.150002,44.150002,68104700
2019/12/23,44.580002,45.630001,44.389999,45.459999,45.459999,55886500
2019/12/24,46.099998,46.610001,45.77,46.540001,46.540001,44432200
2019/12/26,46.990002,47.310001,45.66,46.630001,46.630001,57562800
2019/12/27,46.849998,46.880001,45.98,46.18,46.18,36581300
2019/12/30,46.139999,46.169998,44.66,45.52,45.52,41149700
2019/12/31,45.07,46.09,44.919998,45.860001,45.860001,31673200
2020/1/2,46.860001,49.25,46.630001,49.099998,49.099998,80331100
2020/1/3,48.029999,49.389999,47.540001,48.599998,48.599998,73127400
2020/1/6,48.02,48.860001,47.860001,48.389999,48.389999,47934900
2020/1/7,49.349998,49.389999,48.040001,48.25,48.25,58061400
2020/1/8,47.849998,48.299999,47.139999,47.830002,47.830002,53767000
2020/1/9,48.939999,49.959999,48.389999,48.970001,48.970001,76512800
2020/1/10,49.259998,49.290001,48,48.169998,48.169998,44133700
2020/1/13,48.66,48.860001,48.240002,48.75,48.75,34266800
2020/1/14,48.639999,49.040001,47.91,48.209999,48.209999,38563200
2020/1/15,48.23,49.080002,48.119999,48.549999,48.549999,40199900
2020/1/16,49.169998,50.310001,48.990002,49.77,49.77,58898900
2020/1/17,50.200001,51.049999,49.900002,50.93,50.93,57627500
